ID,Text,Label
505,""" .නමුත් දැන් තේරෙනවා පැසසිය යුත්තන්ව පසසන්න නොදන්න පිරිසක් කියලා. """,Non Toxic
506,""" .ඔය එක දේශපාලනේ කරපුමිනිහෙකුටවත් මේ තරම් පිරිසක් මහජන ගෞරව කරල තිබුනා දුටුවාද කවදහරි. """,Non Toxic
507,"""ඔය එකෙකුටවත් උන්ගෙ තනතුරට ලැබෙන රාජ්‍ය අනුග්‍රහයක් බලෙන් බුක්ති වින්දාට ඇත්තටම රාජ්‍ය අනුග්‍රහය කියන්නෙ මිනිසුන්ගෙ පිරිස් බලය ඇතුව මිනිසුන්ගෙ කඳුලු වැටෙන මිනිසුන්ගෙ හදවත් වල ජීවත්වෙන මේ වගේ නිලිරැජිනියන්ටයි.  """,Non Toxic
508,""" අනුරල හරිනිල කරන සේවයට වඩා නිරහංකාර සේවයක් රටේ ආර්ථිකය නහා සිටුවන්න ඇයගේ වුර්තිමය ජීවිතයෙන් ඇය කල සේවය අපමණයි. """,Non Toxic
509,"""ඇය රටට ජාතියට ණය නැති කාන්තාවක්.රටක් ජාතියක් ඇයටයි ණයගැති.  """,Non Toxic
510,""" මනුෂ්‍යයෙක් විදියට තමාගෙ කාර්ය කරලා තියන කෙනෙක්. """,Non Toxic
511,"""  වැරදි අඩුපාඩු නැතිඅය ලොවෙත් නැහැ .
 """,Non Toxic
512,""" ඒ හිස්තැන් පුරවන්න පුලුවන් එකම කෙනා අපේ කොට්ටහච්චි මන්ත්‍රී තුමිය හෝ ලක්මාලි සහෝදරිය """,Non Toxic
513,""" ලොක දර්මතාවය එයයි කාටත් පොදුයි ඇයට නිවන්සුව
 """,Non Toxic
514,"""දශක 6ක් නිළියක් දෙස වැජඹෙනුකල ලැබෙන සම්පත් භුක්ති විදිය යුතුමයි.   """,Non Toxic
515,"""සින්හල සිනමාවේ අග්‍රගන්‍ය නිලි රැජිනියනි ඔබට නිවන් සුව පතමු.
  """,Non Toxic
516,"""  රැජිණියනී... ඔබට නිවන් සුව පතමි…""",Non Toxic
517,"""අපහාස කරන උන් ජීවිතේ ඇරියස් තියන අය.  """,Non Toxic
518,"""  මේ අපේ රටේ පරනම නිළිය නිළි රැජින ආයෙ දකින්නට ලැබෙන්නේ නැහැ කවදාවත් ඔබට අජරාමර නිවන් සුව මාලිනී ෆොන්සේකා මැතිනියනි යලිත් අප අතරම ඉපදේවා
""",Non Toxic
519,"""  මේ අද අප අතරින් සමු ගන්නෙත් දශක 7 ක් අපිනව සතුටු කල රසික හදවත් සොරාගත්ත අපූරු චරිතයක්.""",Non Toxic
520,"""  මේ ලොකේ කිසිම කෙනෙක් නිවැරදියි, නිර්මලයි, පිවිතුරුයි කියන්න බෑ...""",Non Toxic
521,""" මේ අයට වැරදි විදියට කතා කරන අයට කියන්න තියෙන්නෙ ඔයාලා ඔයාලගෙ දැක්ම නිවරදි කරගන්න කියල තමා. """,Non Toxic
522,"""  ඒක ඉරහද වගේ විශ්වාසයි..ආදරණිය නිලි රැජිනියනි ඔබට නිවන් සුව ප්‍රාර්ථනා කරම්....
""",Non Toxic
523,""" කොහොම ජීවත් වුනත් එය අපට අදාලනැ හෙලයේ නමක් රැන්දු නිලි රැජිනියේ ඔබ අමරනීයයි ඔබෙ තැනටකව් රුවත් එන්නෙ නැ මාලනි මාලනි මයි වෙන මාලනිලාබිහිවෙන්නෙ නැ ඔබට
නිවන් සුවය """,Non Toxic
524,"""  නිවන් සුව ලැබෙිවා නිළි රැජිනීයනි ඔබට.""",Non Toxic
525,""" මාලනී විතරයි මැරෙන්නෙ අනිත් මේ මිනිස්සු මැරෙන්නෙ නෑ ඒ නිසා මේ බැනලා තියෙන කමෙන්ට් ගැන හිතන්න එපා එයාලා මැරෙන්නෙ නෑ සහ පරම පිවිතුරු සිල්වත් ජීවිත ගෙවපු අය බොරුවක්වත් නොකියපු අය මාර සේවයක් සමාජෙට දීපු අය හොරෙන්වත් ගෑනියෙක්ගෙ පස්සක් දිහා නොබලපු අය අනියම් සම්බන්ධ නැති අය.. """,Non Toxic
526,"""එයාලා මැරෙන්නෙ නැතිඅය.. මියගිය මාලනි නම් මනුස්ස කාන්තාවට මතු බවයේ  """,Non Toxic
527,"""මිය ගියඑතුමිය ට අපහාසයක් කරල උබලමහකාලකන්නි මොනතරම් පව්කාරසෙනග දමුන්  """,Non Toxic
528,"""තන රටටම බෙදන්න දාම් බෝර්ඩ් කැරම් බෝර්ඩ් තියෙනවානේ.  """,Non Toxic
529,"""අපිටනම් පිනට කන්න බොන්න ඔනේ නැ ටික කලයක් මෙහෙම ගිහින්.  """,Non Toxic
530,""" මහන්සි වෙලා හැමොටම තමන්ගේ බඩගින්න අවශ්‍යතා ඉටුකර ගන්න පුලුවන් රටක් උනා නම් ඇති.  """,Non Toxic
531,"""අපිටනම් තාම හොදට මතකයි  """,Non Toxic
532,""" අපිට හතරමහ නිධානේ පහල වෙලානේ තිබ්බේ
  """,Non Toxic
533,""" අපිනම් හැබැයි හොදට කාලා බීලා සතුටින් ඉන්නවා හැබැයි.. """,Non Toxic
534,""" අපිට පෙන්නේ මෙයාලාට කන්න නැතුව ඉන්නවා වගේ.... """,Non Toxic
535,"""පව් ඉතින්...පොඩ්ඩක් ඉදලා බලන්න...ආස හිතෙයි.  """,Non Toxic
536,"""  මුට ඇත්තටම මොලේ කියන දේ නැද්ද.....""",Non Toxic
537,"""බොරු සංදර්ශන කියන්නේ අධිකරණය තීන්දු වලටනේ...  """,Non Toxic
538,"""තක්කඩිකම තේරුම් ගන්න පුලුවන් මේ නඩු තීන්දුව ගැන කියන ඒවගෙන්
  """,Non Toxic
539,""" හොරාජපක්ෂ සුනඛයා """,Non Toxic
540,"""ඒත් බැලුවා මෙච්චර දේවල් වෙලත් ඇයි සුනඛයෝ ටික බිරුවේ නැත්තේ කියලා... """,Non Toxic
541,"""මුන් තමා මේ රටට මේ ත්ත්වය ඇති කලේ ?   """,Non Toxic
542,"""හොරා කන අය රැක්කේ.ලැජ්ජාවක් ඇත්තෙම නැද්ද ?  """,Non Toxic
543,""" ඔයාලගේ ආණ්ඩුව තියෙද්දී ඔයා අදහස් අවේ නෑ.දැන් එනවා සට සාට ගාලා """,Non Toxic
544,"""මුගේ මේ ඇඬියාව අහලම ඇති වෙලා දැන්""",Non Toxic
545,"""  මොහු පවසන්නේ ක්‍රීඩා සමාජවලට කැරම් බෝඩ් ලබාදීම නිසා දෙදෙනකුට දඩුවම් ලබාදී ඇති බවද,මෙය අධිකරණය පිළිබඳ ජනතා විශ්වාසයට බලපෑම් නොකරයිද?""",Non Toxic
546,"""ඒවා මිනිස්සු බලාගනියි. පරාජිත දේසපාලකයන් වන ඔබ ඒ ගැන වදවිය යුතු නැස්.   """,Non Toxic
547,""" ජීවන වියදම් ගැටලුව හටගත්තේ අද ඊයෙක නොවේ.  """,Non Toxic
548,"""  මහා පරිමාණ ගසාකෑමටත් ප්‍රසිද්ධියේ කොමිස් ගැරීමටත් පටන්ගත් අදූරදර්ශී දෙපිටකාට්ටු නුඹලාගේ පාලන දශක දෙක තුළ ඇතිකළ ආර්ථික විනාශය තුළින් හටගත් ගැටලුවක් ජීවන වියදම.""",Non Toxic
549,"""ජෙප්පො ටික අපාගතවෙන්න වැඩි ඈතක් නැහැ  """,Non Toxic
550,""" ලුනු පැකට් එකක කොළඹ මිල නමි 160/=ඔහේ කොහෙන්දැයි රැ300/= ට ගත්තේ .පවි """,Non Toxic
551,""" මුගෙ මුස්පේන්තු මූන දැක්කම දවසම ඉවරයි """,Non Toxic
552,"""පැති මාරැ උනාම තමා ජනතාවවට සහන නැති බව මතක්වෙන්නෙ බයට හොරැ අල්ලනකොට කැගහනවා සෙරම එකයි පච කියලා මිනස්සු රවටිටලා චන්දෙගන්නවා විතරයි  """,Non Toxic
